Item ID,translated_item_name,category
3263831000022471216,pvc pipe 110mm class - 4,Metals & Steel
3263831000022471224,ppr pipe 50mm,Construction Materials
3263831000022471232,ppr tee 50 x 25mm,Construction Materials
3263831000022471240,pvc pipe 63mm class-3,Plumbing & HVAC
3263831000022471248,Centrifugal ceiling mounted pipe exhaust fan )21*21 90cfm -220v 60hz.DT-32BV,Electrical & Lighting
3263831000022471256,Velancia 50L سخان نائم,Construction Materials
3263831000022471264,"ANGLE VALVE 1/2""",Plumbing & HVAC
3263831000022471090,Tube 4 * 10 with two sheep 1.5 mm black,Office & Furniture
3263831000022471098,Side of the Rubed Saraya Double 1.5 mm black,Tools & Hardware
3263831000022471106,4 small 1 1.5 mm black companies,Construction Materials
3263831000022471114,Black Black Burial*Black Parma,Safety & Fire Protection
3263831000022471122,A size of 152 cm Bahraini Bruins,Office & Furniture
3263831000022471130,Rable 4 multiple,Tools & Hardware
3263831000022471138,Brake) 6 cm (BTC 1/2-2*3/16,Tools & Hardware
3263831000022471146,Boycott 14.5 cm million fabnch SG50,Miscellaneous & Logistics
3263831000022471154,pvc adaptor 25mm,Tools & Hardware
3263831000022471162,junction boxes 15 * 15 * 10cm,Electrical & Lighting
3263831000022471170,Bare Copper 70mm,Electrical & Lighting
3263831000022471178,Wire 2.5mm yellow,Metals & Steel
3263831000022471186,wire 4mm yellow,Electrical & Lighting
3263831000022471194,pvc vee 11.0 x l.10mm class - 4 R/J,Construction Materials
3263831000022471202,pvc coupling 110mm rubber joint,Plumbing & HVAC
3263831000022471210,pvc elbow 75mm 45degree,Plumbing & HVAC
3263831000022471218,pvc pipe 75mm class - 4,Plumbing & HVAC
3263831000022471226,ppr plpe 32mm,Tools & Hardware
3263831000022471234,"ppr female thread adaptor 25 x t/2""",Plumbing & HVAC
3263831000022471242,long elbow 63mm 90 degree,Tools & Hardware
3263831000022471250,Centrifugal ceiling mounted pipe exhaust fan )32*32 325cfm -220v 60hz.DT-32BV,Plumbing & HVAC
3263831000022471258,Velancia (H)80 LTR سخان نائم,Construction Materials
3263831000022471092,"Rul 12 cm single, 1.8 shift, 24 m black",Metals & Steel
3263831000022471100,Black Saraya shift,Office & Furniture
3263831000022471108,A railway cut with the fixed black companies 24 m 1.5 m,Tools & Hardware
3263831000022471116,Italian TOP Crafts of Saraya Sector 12 cm,Tools & Hardware
3263831000022471124,Size of 81 cm Bahraini Bruins,Office & Furniture
3263831000022471148,An inner cover is black,Office & Furniture
3263831000022471156,Bozex7*7*47mmdeep,Construction Materials
3263831000022471164,junction boxes 10 * 10 * 5cm,Electrical & Lighting
3263831000022471172,Earth Rod,Metals & Steel
3263831000022471180,Wire 2.5mm black,Electrical & Lighting
3263831000022471188,wire 4mm blue,Electrical & Lighting
3263831000022471196,pvc vee 150 x 110mm class - 4 R/J,Construction Materials
3263831000022471204,pvc coupling 75mm rubber joint,Plumbing & HVAC
3263831000022471212,p trap 110mm glue joint,Tools & Hardware
3263831000022471220,gully trap 150 x 110 x 1L0mm,Construction Materials
3263831000022471228,ppr pipe 25mm,Plumbing & HVAC
3263831000022471236,cpvc cement714 1kg,Construction Materials
3263831000022471244,long elbow 50mm 90 degree,Tools & Hardware
3263831000022471252,"duct aluminium pipe 4"" - 7 mtr roll",Construction Materials
3263831000022471260,"FLEXTBLE HOSE P|PE 1/2"" 100 CM",Plumbing & HVAC
3263831000023183026,Saudi Reinforcement Steel Bar 16MM,Metals & Steel
3263831000023183030,Saudi Reinforcement Steel Bar 32MM,Metals & Steel
3263831000023183028,Saudi Reinforcement Steel Bar 20MM,Construction Materials
3263831000023383065,Pierced glass and dual glass,Electrical & Lighting
3263831000023432125,Ready concrete - 450 resistor SRC,Electrical & Lighting
3263831000023405737,60 kVA / 48 kW 3 Battery Backup Uninterruptible Power Supply (UPS) And Power Conditioner,Electrical & Lighting
3263831000023405745,Cisco SFP-10G-SR 10Gb/s SFP Transceiver module,Electrical & Lighting
3263831000023405739,APC Smart-UPS RT 10000VA 230V Online,Electrical & Lighting
3263831000023405741,"CISCO CBS250 Managed 24-port GE, Full PoE",Electrical & Lighting
3263831000023405743,"CISCO CBS350 Managed 48-port GE, Full PoE+(740W), 4x10G",Electrical & Lighting
3263831000023835237,YAMAMAH DEFORMED BARS 10 MM * 12 M - KSA,Construction Materials
3263831000023835239,YAMAMAH DEFORMED BAR 12 MM * 12 M - KSA,Metals & Steel
3263831000023835241,YAMAMAH DEFORMED BAR 14 MM * 12 M - KSA,Construction Materials
3263831000023955073,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺳ ﺎ ﺑ ﻚ 12 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ ﻱ,Tools & Hardware
3263831000023955081,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺍ ﻹ ﺗ ﻔ ﺎ ﻕ 12 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ ﻱ,Construction Materials
3263831000023955089,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺍ ﻹ ﺗ ﻔ ﺎ ﻕ 25 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ,Metals & Steel
3263831000023955075,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺳ ﺎ ﺑ ﻚ 14 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ,Miscellaneous & Logistics
3263831000023955083,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺍ ﻹ ﺗ ﻔ ﺎ ﻕ 14 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ,Tools & Hardware
3263831000023955077,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺳ ﺎ ﺑ ﻚ 16 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ ﻱ,Tools & Hardware
3263831000023955085,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺍ ﻹ ﺗ ﻔ ﺎ ﻕ 16 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ ﻱ,Tools & Hardware
3263831000023955087,ﺣ ﺪ ﻳ ﺪ ﻣ ﺠ ﺪ ﻭ ﻝ ﺍ ﻹ ﺗ ﻔ ﺎ ﻕ 18 ﻣ ﻠ ﻢ * 12 ﻣ ﺘ ﺮ - ﺳ ﻌ ﻮ ﺩ ﻱ,Tools & Hardware
3263831000024168029,Panel Board,Metals & Steel
3263831000024168037,PVC&EMT Conduit and Fittings,Electrical & Lighting
3263831000024168045,Scaffolding materials,Construction Materials
3263831000024168023,Ready mix concrete,Construction Materials
3263831000024168031,"Installation,testing and handover the lighting system",Electrical & Lighting
3263831000024168039,Ruller up Shutter,Electrical & Lighting
3263831000024168047,Anti-Termite,Tools & Hardware
3263831000024168027,Fire fitting,Safety & Fire Protection
3263831000024168035,Lighting,Electrical & Lighting
3263831000024168043,PVC Pipes&Fittings,Construction Materials
3263831000024168025,Rebar steel cut&Bend,Construction Materials
3263831000024168033,Fire Alarm system,Safety & Fire Protection
3263831000024168041,Daily fuel tank&underground fuel tank,Miscellaneous & Logistics
3263831000024297022,"Iron Majdoul, 16 mm, 12 m, Al -Rajhi",Metals & Steel
3263831000024297024,"Iron Majdoul 14 mm, 12 m, Al -Rajhi",Construction Materials
3263831000024297026,"Iron Majdoul 12 mm, 12 m, Al -Rajhi",Construction Materials
3263831000024297028,"Iron Majdoul 10 mm, 12 m, SABIC, which is grown on cold",Construction Materials
3263831000024290033,Manufacturing and supplying the pre -cast concrete elements,Construction Materials
3263831000024408078,A transformer with 100 kV cabin 33 kV,Electrical & Lighting
3263831000024408086,Flipse Scout 200 w,Electrical & Lighting
3263831000024408080,Double metal fuse boxes with 2 10 amps cutters,Electrical & Lighting
3263831000024408088,Flipse Scout 150 w,Tools & Hardware
3263831000024408084,Three arm length 1 meter,Tools & Hardware
3263831000024408082,Cable size 4*25 (grandfather's cable) 510 meters,Electrical & Lighting
3263831000024404987,Canned Pineapple Slices in Light Syrup Packing 24 Tins x 565g NW / 340g DW Normal Lid 10-12 Rings,Miscellaneous & Logistics
3263831000024404989,Freight: Bangkok to Dammam,Miscellaneous & Logistics
3263831000024411140,Freight: Bangkok to Dammam,Miscellaneous & Logistics
3263831000024481258,MADA MR16X1200X2400TE-54 ﺟﺒﺲ ﺑﻮرد-ﻣﻘﺎوم رطﻮﺑﺔ: 16×120×240ﻣﻢ ﻣﺪي-,Construction Materials
3263831000024481266,Mada C-Stud 98mm x 34/36mm Flanges x 1.20mm x 5.5mtr,Metals & Steel
3263831000024481274,ﻋﺎزل ﺻﻮف ﺻﺨﺮي روﻛﻮل5×120×60:ﺳﻢ-ﺿﻐﻂ40:ﻛﻎ/م3 ﻣﺪى/ ﻟﻮح - Rockwool_60*120*5cm-40KG(3m) Mada,Construction Materials
3263831000024481282,"Mada Furring Channel 70x35x22, 1.2mm x 3.0mtrs/Length",Construction Materials
3263831000024481290,Mada C-Clamp Suitable for 38mm Main channel with M6 hole,Construction Materials
3263831000024481264,Mada Approved Wall Plug Anchor-Hit M5x30/15p(200Pcs/Box),Electrical & Lighting
3263831000024481272,Potion Mada (Bag 28 KG)/ ﻛﺠﺮام 28 ﻣﺪى ﻣﻌﺠﻮن,Construction Materials
3263831000024481280,Mada Main Channel*1.2*3000mm/ﻣﺪى ﻣﻢ3000×1.2 ﺣﺪﻳﺪ ﺟﺴـﺮ,Construction Materials
3263831000024481288,Mada Approved Drop in Anchor M6x25mm,Electrical & Lighting
3263831000024481296,"Mada Wall Angle 25mm x 25mm, 3600mm",Construction Materials
3263831000024481262,Mada Wall Track 100mm x 32/32mm Flanges x 1.20mm x 3mtr,Construction Materials
3263831000024481270,ﻣﺪى ﺗﯿﺐ ﺟﻮﻳﻨﺖ ﻓﺎﻳﺒﺮ 50 ﻣﻢ x9 ﻣﻢ / Mada Fiber Joint Tape 50mm x 9m,Construction Materials
3263831000024481278,Mada Fixing Channel 72mm x12/12mm Flanges x0.55mm x 3mtr,Metals & Steel
3263831000024481286,Mada Wall Angle 25x25mm x 0.60mm x 3mtr,Construction Materials
3263831000024481294,Self Tapping Drywall Screw_M3.5*25 / م3.5* 25 ﺟﺒﺲ ﺑﺮﻏﻲ,Construction Materials
3263831000024481260,MADA MR16X1200X2400TE-54 ﺟﺒﺲ ﺑﻮرد-ﻣﻘﺎوم رطﻮﺑﺔ: 16×120×240ﻣﻢ ﻣﺪي-,Construction Materials
3263831000024481268,Mada Wafer Head Screw M4.2*13 500/Box,Tools & Hardware
3263831000024481276,mada fire guard acrylic sealant,Safety & Fire Protection
3263831000024481284,Threadred Rod 6mm x 3mtr/ﻣﻢ3000×6 ﻣﺴﻨﻦ ﺳﯿﺦ,Safety & Fire Protection
3263831000024481292,Mada Nut M6 (1000Pcs/Box),Tools & Hardware
3263831000024537013,Square Tube 150 x 150 x 4.8 mm x 12mtr ASTM A 500 Grade B,Construction Materials
3263831000024537021,"MS Plain sheet 1.2 x 2.4 Mtr x 8mm, ASTM A36",Construction Materials
3263831000024537015,Square Tube 80 x 80 x 2.8mm x 6mtr ASTM A 500 Grade B,Metals & Steel
3263831000024537023,"MS Plain sheet 1.2 x 2.4 Mtr x 10mm, ASTM A 36",Construction Materials
3263831000024537017,"CS ERW Pipe 2.5"" x 2.3 mm x 4.5mtr ASTM A 53 Grade B",Construction Materials
3263831000024537025,"MS Plain sheet 1.2 x 2.4 Mtr x 12mm, ASTM A 36",Construction Materials
3263831000024537019,"MS Plain sheet 1.2 x 2.4 Mtr x 4.6mm, ASTM A36",Construction Materials
3263831000024954015,Freight: Bangkok to Dammam,Construction Materials
3263831000025119053,Raji armament iron 12 meters 12 mm,Metals & Steel
3263831000025119061,Raji armament iron 12 meters 20 mm,Miscellaneous & Logistics
3263831000025119055,Raji armament iron 12 meters 14 mm,Plumbing & HVAC
3263831000025119063,Raji armament iron 12 meters 25 mm,Metals & Steel
3263831000025119057,Raji armament iron 12 meters 16 mm,Tools & Hardware
3263831000025119059,Raji armament iron 12 meters 18 mm,Metals & Steel
3263831000025242283,canned champignons mushrooms whole,Office & Furniture
3263831000025289044,Raji armament iron 25 mm,Metals & Steel
3263831000025289042,Rajey armament iron 20 mm,Metals & Steel
3263831000025312013,"A ton of Hadithah, 16 mm Saudi Al -Rajhi, 12 meters long",Construction Materials
3263831000025312015,"A ton of Hadithah, 14 mm Saudi Al -Rajhi, 12 MT",Construction Materials
3263831000025312017,"A ton of Hadithah, 12 mm, Saudi Al -Rajhi, 12 M.M.",Construction Materials
3263831000025312019,A ton of a 10 mm sple,Construction Materials
3263831000025302113,HR PLATE S355JR 25.00X2000X6000MM,Metals & Steel
3263831000025302115,HR PLATE S355JR 20.00X2000X6000MM,Metals & Steel
3263831000025302160,Hadid Military Weapons;,Safety & Fire Protection
3263831000025302162,Hadid military weapons;,Security & Access Control
3263831000025410007,National armament iron 12 meters 12 mm,Metals & Steel
3263831000025410009,National armament iron 12 meters 14 mm,Security & Access Control
3263831000025410011,Switching iron 12 meters 16 mm,Tools & Hardware
3263831000025408023,Kitchen Scissor,Tools & Hardware
3263831000025408031,Turner,Miscellaneous & Logistics
3263831000025408039,Lemon Squeezer,Miscellaneous & Logistics
3263831000025408047,Slotted Turner,Tools & Hardware
3263831000025408055,Fruit Peeler,Tools & Hardware
3263831000025408063,"British Chef6""Utility Knife",Tools & Hardware
3263831000025408071,Set Of 4Pcs Steak Knives,Tools & Hardware
3263831000025408079,Pp Strainer 14Cm,Tools & Hardware
3263831000025408087,"Lunch Box [Blue,Green,Red]",Tools & Hardware
3263831000025408025,Cutting Set 5 Pc,Miscellaneous & Logistics
3263831000025408033,Skimmer,Electrical & Lighting
3263831000025408041,Kitchen Scissor,Tools & Hardware
3263831000025408049,Skimmer,Construction Materials
3263831000025408057,"British Chef Utility Knife 6""",Tools & Hardware
3263831000025408065,"British Chef Utility Knife 8""",Tools & Hardware
3263831000025408073,Set Of 2Pcs Steak Knives,Tools & Hardware
3263831000025408081,Pp Strainer 18Cm,Tools & Hardware
3263831000025408089,"Lunch Box Round [Pink,Blue,Green]",Office & Furniture
3263831000025408029,Ladle Spoon,Tools & Hardware
3263831000025408037,Rice Turner,Construction Materials
3263831000025408045,Solid Turner,Tools & Hardware
3263831000025408053,Paster Server,Miscellaneous & Logistics
3263831000025408061,"British Chef Utility Knife 8""",Tools & Hardware
3263831000025408069,"British Chefchopping Knife 6""",Tools & Hardware
3263831000025408077,Pp Strainer 10Cm,Tools & Hardware
3263831000025408085,Vacuum Cup [Black & Red],Tools & Hardware
3263831000025408093,Inland Charges,Miscellaneous & Logistics
3263831000025408027,British Chef 6 Pcs Kitchen Utensils,Tools & Hardware
3263831000025408035,Slotted Turner,Tools & Hardware
3263831000025408043,Ladle,Plumbing & HVAC
3263831000025408051,Solid Spoon,Tools & Hardware
3263831000025408059,British Chef Utility Knife 7,Tools & Hardware
3263831000025408067,"British Chef Utility Knife 10""",Tools & Hardware
3263831000025408075,Set Of 2Pcs Steak Knives,Tools & Hardware
3263831000025408083,Vacuum Cup [Blue & Red],Tools & Hardware
3263831000025408091,"Freight: Nansha, China to Riyadh, Saudi Arabia",Tools & Hardware
3263831000025485018,PETROMIN SUPER HD 40 20W-40 CH-4,Tools & Hardware
3263831000025485026,PETROMIN FLEETMASTER PLUS 15W 40 CI-4,Tools & Hardware
3263831000025485034,PETROMIN HYDRAULIC AW 150,Construction Materials
3263831000025485042,PETROMIN FLEETMASTER PLUS 15W 40 CI-4,Tools & Hardware
3263831000025485020,PETROMIN HYDRAULIC AW 150,Construction Materials
3263831000025485028,PETROMIN HYDRAULIC OIL AW 68,Construction Materials
3263831000025485036,PETROMIN SUPER HD 40 20W-40 CH-4,Construction Materials
3263831000025485044,PETROMIN HYDRAULIC OIL AW 68,Plumbing & HVAC
3263831000025485024,PETROMIN SUPER HD 40 20W-40 CH-4,Construction Materials
3263831000025485032,PETROMIN FLEETMASTER PLUS 15W 40 CI-4,Construction Materials
3263831000025485040,PETROMIN HYDRAULIC OIL AW 68,Plumbing & HVAC
3263831000025485022,PETROMIN HYDRAULIC OIL AW 68,Metals & Steel
3263831000025485030,PETROMIN SUPER HD 40 20W-40 CH-4,Tools & Hardware
3263831000025485038,PETROMIN FLEETMASTER PLUS 15W 40 CI-4,Tools & Hardware
3263831000025485046,PETROMIN SUPER HD 40 20W-40 CH-4,Construction Materials
3263831000025604040,KIMCO Glass wool 50mm 12kg/m3 1X20mtr one side facing,Construction Materials
3263831000025604048,"Framing Screw 11mm 8X1/2""",Construction Materials
3263831000025604042,Stud 34X70X36X0.6X1500mm,Metals & Steel
3263831000025604050,Joint Compound Sheetrock 28kg/Pail,Construction Materials
3263831000025604044,Runner 29X70X29X0.6X1500mm,Tools & Hardware
3263831000025604052,Joint Tape 50mm 90mtr,Construction Materials
3263831000025604038,Gypsum Board FR 16X1200X2400mm MADA,Construction Materials
3263831000025604046,"Dry Wall Screw 25mm 6X1""",Construction Materials
3263831000025604054,Transportation to the Port only,Construction Materials
3263831000025591019,KIMCO Glass wool 50mm 12kg/m3 1X20mtr one side facing,Construction Materials
3263831000025591027,Joint Compound Sheetrock 28kg/Pail,Construction Materials
3263831000025591021,Stud 34X70X36X0.6X1500mm,Construction Materials
3263831000025591029,Joint Tape 50mm 90mtr,Construction Materials
3263831000025591023,Runner 29X70X29X0.6X1500mm,Construction Materials
3263831000025591031,Transportation to the Port only,Miscellaneous & Logistics
3263831000025591017,Gypsum Board FR 16X1200X2400mm MADA,Construction Materials
3263831000025591025,"Dry Wall Screw 25mm 6X1""",Construction Materials
3263831000025612021,HR PLATE 10 x 1500 x 3000,Construction Materials
3263831000025612029,ANGLE 6 X 80 X 80 X 6000,Electrical & Lighting
3263831000025612037,UPN 140 X 12000,Metals & Steel
3263831000025612023,HR SHEET 6 x 1220 x 2440,Construction Materials
3263831000025612031,ANGLE 5 X 50 X 50 X 6000,Construction Materials
3263831000025612039,FLAT BAR 6 X 50 X 6000,Construction Materials
3263831000025612025,HR PLATE 16 X 2000 X 6000,Construction Materials
3263831000025612033,ANGLE 6 X 70 X 70 X 6000,Tools & Hardware
3263831000025612027,HR PLATE 25 x 1500 x 6000,Construction Materials
3263831000025612035,UPN 100 X 12000,Metals & Steel
3263831000025702207,2-ton split unit A/C wall type ( L G),Plumbing & HVAC
3263831000025701207,Supply of 25 ton AC package unit 380/3ph,Electrical & Lighting
3263831000025701209,Supply of 20 ton AC package unit 380/3ph,Plumbing & HVAC
3263831000025732562,Superbrev's asphalt mixture supply,Construction Materials
3263831000025731582,GLASS LINE SINGLE GLAZED SWING DOOR,Construction Materials
3263831000025731584,DORMA ES200 HEAVY DUTY AUTOMATIC SLIDING DOOR,Security & Access Control
3263831000025731580,G-24 GLASS LINE SINGLE GLAZED PARTITION,Office & Furniture
3263831000025701469,Copy of the normal storaio 2 cm,Miscellaneous & Logistics
